data,brasil_retorno,brasil_peso,brasil_saldo,brasil_mov,ouro_retorno,ouro_peso,ouro_saldo,ouro_mov,sp500_retorno,sp500_peso,sp500_saldo,sp500_mov,reits_retorno,reits_peso,reits_saldo,reits_mov,saldo_total,retorno_total
2014-07-01,0.0352,0.45059621961909724,82127.17599664665,0.0,-0.0148,0.1961742099179935,35755.368470595415,0.0,0.0045,0.19269195957430943,35120.68186119181,0.0,0.0207,0.16053761088859977,29260.122587522976,0.0,182263.34891595686,0.016770236809947825
2014-08-01,0.1037,0.4700959243769313,90643.7641474989,0.0,0.001,0.18561962429358367,35791.12383906601,0.0,0.0344,0.188408288649647,36328.83331721681,0.0,0.0272,0.15587616267983792,30055.9979219036,0.0,192819.71922568535,0.057918228609944666
2014-09-01,-0.1164,0.3811749151246443,71574.05123673003,-9640.99,0.0254,0.24809897464200792,46586.08953057828,9640.99,0.0751,0.20800272528576963,39057.128699339795,0.0,0.0166,0.16272338494757813,30554.9274874072,0.0,187772.1969540553,-0.026177417392264646
2014-10-01,-0.0216,0.3749036298984258,70028.05173001665,0.0,-0.046,0.23793165922859372,44443.129412171686,0.0,0.006,0.21035163644878577,39291.471471535835,0.0,0.0809,0.1768130744241948,33026.82112113844,0.0,186789.4737348626,-0.0052335928062510195
2014-11-01,0.0173,0.41366574984161303,80740.57985594594,9339.47,0.0462,0.1881589184722055,36725.44847701402,-9339.47,0.0768,0.21676593858186055,42309.056480549785,0.0,0.0721,0.18140939310432092,35408.05492397252,0.0,195183.13973748227,0.04493650436926666
2014-12-01,-0.0815,0.3802606866485701,74160.22259768634,0.0,0.0663,0.20079686155014387,39160.34571104005,0.0,0.0467,0.22707324585137975,44284.88941819146,0.0,0.0568,0.1918692059499064,37419.23244365416,0.0,195024.690170572,-0.0008117994572860443
2015-01-01,-0.0783,0.42514928169125654,80889.4174812875,13600.89,0.0647,0.2182712634062951,41528.55505154433,-155.41,-0.048,0.19516696018804308,37132.70232611827,-5279.95,0.0498,0.1614124947144053,30710.536825348136,-8165.53,190261.21168429824,-0.02442500219899102
2015-02-01,0.1487,0.4357391463380279,92917.67386075495,0.0,0.0531,0.20509009324537336,43733.721324781334,0.0,0.1751,0.20462544252606282,43634.63850342158,0.0,0.0731,0.15454531789053594,32955.477067281085,0.0,213241.51075623895,0.12078289036691348
2015-03-01,-0.0153,0.4093637113102386,91496.0334506854,0.0,0.0834,0.2119885181017064,47381.1136832681,0.0,0.0913,0.2130505266015142,47618.48099878397,0.0,0.1231,0.16559724398654083,37012.29629426339,0.0,223507.92442700086,0.04814453637264693
2015-04-01,0.056,0.44770268148015585,96619.81132392379,0.0,-0.0846,0.20097391054755026,43372.67146566362,0.0,-0.0773,0.20359146555492716,43937.57241757797,0.0,-0.1386,0.14773194241736667,31882.392027878483,0.0,215812.44723504386,-0.034430444520862635
2015-05-01,-0.0456,0.4182221252321428,92213.94792755286,0.0,0.0764,0.21173870400473402,46686.343565640316,0.0,0.0822,0.21565224151965082,47549.24087030288,0.0,0.0677,0.15438692924347228,34040.829968165854,0.0,220490.36233166192,0.021675835460608583
2015-06-01,0.0011,0.4289100013089062,92315.38327027316,0.0,-0.0285,0.21072922149948448,45355.782774019564,0.0,-0.0349,0.21321021077335867,45889.77236392931,0.0,-0.0696,0.1471505664182506,31671.58820238151,0.0,215232.52661060356,-0.023846102230761113
2015-07-01,-0.0534,0.39723980543538145,87385.74180364057,0.0,0.0095,0.2081379022618329,45786.66271037275,0.0,0.1025,0.22998879869472436,50593.474031232065,0.0,0.1435,0.16463349360806126,36216.46110942325,0.0,219982.33965466864,0.02206828641963776
2015-08-01,-0.0792,0.3704192918071835,80464.79105279224,0.0,0.1,0.2318565579905563,50365.32898141003,0.0,-0.0046,0.23183545128327884,50360.744050688394,0.0,-0.005,0.16588869891898128,36035.378803876134,0.0,217226.2428887668,-0.012528718306334952
2015-09-01,0.0007,0.34414028403653585,80521.1164065292,0.0,0.1145,0.23990399109547678,56132.15914978147,0.0,0.1043,0.23768672968633792,55613.36965517519,0.0,0.1575,0.17826899518164943,41710.95096548663,0.0,233977.5961769725,0.07711477704276914
2015-10-01,-0.0134,0.34140797340726586,79442.1334466817,0.0,-0.0301,0.23397069658454062,54442.581159373054,0.0,0.0255,0.24509679691586916,57031.51058138216,0.0,0.0015,0.17952453309232433,41773.51739193486,0.0,232689.74257937178,-0.005504174838289355
2015-11-01,-0.0157,0.3437420776799848,78194.8919515688,0.0,-0.0678,0.22310130959150928,50751.37415676756,0.0,0.0001,0.25073364594722786,57037.213732440294,0.0,-0.0066,0.182422966781278,41497.81217714809,0.0,227481.29201792474,-0.02238367064964375
2015-12-01,-0.0543,0.3262235374568745,73948.90931859861,0.0,0.0266,0.22984369010351235,52101.360709337576,0.0,0.0118,0.254587160340784,57710.252854483086,0.0,0.0343,0.1893456120988291,42921.187134824264,0.0,226681.71001724355,-0.0035149352001139222
2016-01-01,-0.0139,0.44169773045000776,100588.87522507009,28057.86,0.0835,0.21570022340270362,49121.92515856726,-6765.02,-0.0238,0.19433924139265218,44257.33789454639,-12373.91,-0.007,0.14826280475463643,33764.24133488049,-8918.93,227732.37961306423,0.004634999426026631
2016-02-01,0.0153,0.4403138956540215,102127.88501601366,0.0,0.0882,0.2304635004070188,53454.47895755289,0.0,-0.0215,0.18670853467838158,43305.80512981364,0.0,-0.021,0.14251406926057814,33055.192266848004,0.0,231943.3613702282,0.018490922390214104
2016-03-01,0.1597,0.4917878178925483,118437.70825307105,0.0,-0.101,0.19954073321602242,48055.57658284005,0.0,-0.0368,0.17320098699027478,41712.1515010365,0.0,-0.013,0.1354704619011544,32625.47476737898,0.0,240830.9111043266,0.03831775861828657
2016-04-01,0.0822,0.5171046338561381,128173.28787147348,0.0,0.0119,0.1961834163035585,48627.43794417584,0.0,-0.0329,0.16274770730332536,40339.8217166524,0.0,-0.0582,0.12396424253697795,30726.67213591752,0.0,247867.21966821924,0.029216800001410803
2016-05-01,-0.117,0.4834244367777438,113177.01319051109,0.0,-0.0374,0.1999390467098938,46808.77176506367,0.0,0.0399,0.17918263717664282,41949.38060314683,0.0,0.0473,0.13745387933571968,32180.04372794642,0.0,234115.209286668,-0.05548135973751955
2016-06-01,0.0746,0.5138458135154442,121620.01837452322,0.0,-0.0145,0.19489990709323712,46130.044574470245,0.0,-0.0932,0.16071811200149605,38039.69833093354,0.0,-0.0399,0.1305361673898226,30896.059983201358,0.0,236685.82126312837,0.010980115235968091
2016-07-01,0.1166,0.5301238963456206,135800.91251699263,0.0,0.0359,0.18654190194938192,47786.113174693724,0.0,0.0497,0.15587517514788113,39930.271337980936,0.0,0.0568,0.12745902655711638,32650.956190247194,0.0,256168.25321991448,0.08231347299476433
2016-08-01,-0.0043,0.5379866314111963,135216.96859316956,0.0,-0.0432,0.18191275977141244,45721.75308554695,0.0,-0.0139,0.15666194305130982,39375.240566383,0.0,-0.0498,0.12343866576608141,31024.938571972885,0.0,251338.9008170724,-0.01885226737559942
2016-09-01,0.0126,0.5407878737735633,136920.7023974435,0.0,0.0116,0.1826793766475834,46252.1254213393,0.0,0.0051,0.1563112800245541,39576.054293271554,0.0,-0.0189,0.12022146955429908,30438.567232962596,0.0,253187.44934501697,0.007354804695712369
2016-10-01,0.0997,0.5769512430930301,150571.6964264686,0.0,-0.0466,0.16896727971288847,44096.77637670489,0.0,-0.0367,0.1460796849054094,38123.61310070849,0.0,-0.074,0.10800179228867196,28186.113257723366,0.0,260978.19916160536,0.030770679339527485
2016-11-01,-0.0584,0.5536959324736381,141778.30935516284,0.0,-0.0248,0.1679430649268249,43003.176322562605,0.0,0.0979,0.1634625909493012,41855.914823267856,0.0,0.0438,0.11489841165023583,29420.665018411648,0.0,256058.06551940495,-0.018852661479029198
2016-12-01,-0.0467,0.551022486482735,135157.26230827672,0.0,-0.0606,0.1646952320935669,40397.18383741531,0.0,-0.025,0.1663762724946183,40809.51695268616,0.0,-0.017,0.11790600892907978,28920.51371309865,0.0,245284.47681147684,-0.042074787552871085
2017-01-01,0.0621,0.4733535399469584,119356.6974936207,-22779.24,0.0104,0.19657682122170797,49567.095637324426,8659.72,-0.0224,0.19019544087132467,47958.022460945984,8247.38,-0.0414,0.13987419796000897,35269.457021376365,7872.16,252151.27261326747,0.027995231867316228
2017-02-01,0.0178,0.47067390599587516,121481.24670900714,0.0,0.0256,0.19696196397889193,50836.01328563993,0.0,0.0316,0.1916829487894911,49473.495970711876,0.0,0.0295,0.14068118123574186,36309.90600350697,0.0,258100.6619688659,0.023594524405685657
2017-03-01,0.0066,0.4709670967064635,122283.02293728659,0.0,0.0143,0.19859225657835422,51562.96827562458,0.0,0.0134,0.1930980556700468,50136.44081671941,0.0,-0.0179,0.13734259104513544,35659.95868604419,0.0,259642.3907156748,0.005973362234130475
2017-04-01,0.0019,0.4666243118359986,122515.36068086744,0.0,0.0252,0.20133687663623942,52862.35507617032,0.0,0.0189,0.19456372927445678,51084.01954815541,0.0,0.0122,0.13747508225330526,36095.01018201393,0.0,262556.7454872071,0.011224495212431185
2017-05-01,-0.0316,0.4522463606553127,118643.87528335203,0.0,0.024,0.2063365767948311,54131.05159799841,0.0,0.0354,0.20161506494483472,52892.39384016011,0.0,0.0161,0.1398019976050214,36676.13984594436,0.0,262343.4605674549,-0.0008123383741536205
2017-06-01,-0.0153,0.4456469038874406,116828.62399151674,0.0,-0.0073,0.20497746512063503,53735.89492133303,0.0,0.0193,0.20565386659694382,53913.2170412752,0.0,0.0273,0.1437217643949805,37677.39846373864,0.0,262155.1344178636,-0.0007178610405761399
2017-07-01,0.0494,0.4663338538799996,122599.95801669767,0.0,-0.0311,0.19803869919980785,52064.70858927957,0.0,-0.0339,0.19811800791152728,52085.558983575975,0.0,-0.0405,0.1375094390086654,36151.463825957224,0.0,262901.6894155104,0.002847760351154527
2017-08-01,0.0679,0.4768081071626788,130924.49516603144,0.0,0.0503,0.19914964223870427,54683.56343132033,0.0,0.0097,0.1915280595928752,52590.78890571666,0.0,0.0065,0.13251419100574183,36386.44834082595,0.0,274585.29584389436,0.04444097127850055
2017-09-01,0.0495,0.43933688917455055,122996.38881175,-13729.27,-0.0242,0.238453500076933,66757.24286228238,13729.27,0.0264,0.1928109253380797,53979.18573282758,0.0,-0.0044,0.12939868541043686,36226.34796812631,0.0,279959.16537498625,0.0195708568974029
2017-10-01,-0.0042,0.4296921227613822,122479.80397874066,0.0,0.0261,0.24031506045449477,68499.60690098794,0.0,0.0564,0.20005418043959233,57023.611808159054,0.0,0.0224,0.12993863634453057,37037.81816261234,0.0,285040.84085050004,0.018151488159736662
2017-11-01,-0.0491,0.41642639636222367,116466.0456033845,0.0,-0.0099,0.24249682701592398,67821.46079266816,0.0,0.0147,0.20688609512273518,57861.85890173899,0.0,0.0133,0.13419068149911723,37530.42114417508,0.0,279679.7864419667,-0.018808022010239345
2017-12-01,0.0665,0.42506413164475515,124211.03763600957,0.0,0.0429,0.2420494368974585,70731.00146067362,0.0,0.0304,0.2040292820698437,59620.859412351856,0.0,0.0033,0.12885714938794257,37654.27153395086,0.0,292217.17004298593,0.044827635777749286
2018-01-01,0.1062,0.42912352955450805,129300.25297895378,-7324.17,-0.0087,0.24034428116532922,72418.71912496576,2323.29,0.0144,0.19675595532705106,59285.01479588972,-1177.43,-0.0804,0.13377623395311156,40308.44197862121,6178.31,301312.4288784305,0.031124998007840077
2018-02-01,-0.0023,0.43314085176205147,129002.86239710219,0.0,0.002,0.2436398705629114,72563.5565632157,0.0,-0.0178,0.19551255977284135,58229.74153252289,0.0,-0.0564,0.12770671790219576,38035.045851026975,0.0,297831.20634386776,-0.011553531155421792
2018-03-01,0.0078,0.4300030015616682,130009.08472379959,0.0,0.0266,0.2463868963294449,74493.74716779724,0.0,-0.0061,0.19141913054627094,57874.5401091745,0.0,0.0508,0.13219097156261594,39967.226180259146,0.0,302344.5981810305,0.015154193855534626
2018-04-01,-0.0192,0.4156147497444337,127512.91029710264,0.0,0.0332,0.25086554181073717,76966.9395737681,0.0,0.0435,0.19684156090150182,60392.08260392359,0.0,0.0492,0.13667814754332727,41933.613708327895,0.0,306805.54618312226,0.014754515307797034
2018-05-01,-0.0923,0.37220549490947935,115743.46867668007,0.0,0.0635,0.263225524227175,81854.34023670238,0.0,0.1012,0.21386144457763753,66503.76136344066,0.0,0.1176,0.15070753628570813,46865.00668042726,0.0,310966.57695725036,0.013562436617897689
2018-06-01,-0.0671,0.3490878208166591,107977.08192847484,0.0,0.0004,0.2647393547628411,81887.08197279707,0.0,0.0418,0.22399260101647844,69283.61858843248,0.0,0.0704,0.16218022340402138,50164.303150729334,0.0,309312.0856404337,-0.005320479560876112
2018-07-01,0.0872,0.37552014120344474,117392.68347263784,0.0,-0.0569,0.24703890040495205,77227.70700854491,0.0,0.0,0.22162705090115745,69283.61858843248,0.0,-0.029,0.15581390749044594,48709.53835935819,0.0,312613.54742897337,0.010673562210490317
2018-08-01,0.0008,0.34860595793513216,117486.59761941596,0.0,0.0932,0.2505066398344545,84425.3293017413,0.0,0.1471,0.23581874310981102,79475.2388827909,0.0,0.1421,0.16506865912060234,55631.16376022298,0.0,337018.32956417114,0.07806693707265722
2018-09-01,0.0051,0.30934164679715226,101148.91957527498,-16850.92,-0.042,0.2967223522838063,97022.64683106815,16850.92,-0.0289,0.23603311670538796,77178.40447907825,0.0,-0.0719,0.15790288421365353,51631.283085862946,0.0,326981.2539712843,-0.02978198724641079
2018-10-01,0.0967,0.3526941043738256,110930.02009820407,0.0,-0.0596,0.2900913954049674,91240.09707993649,0.0,-0.1426,0.21039159383895167,66172.7640003617,0.0,-0.1056,0.14682290638225526,46179.01959199582,0.0,314521.9007704981,-0.03810418196598031
2018-11-01,0.0327,0.3958091037267757,130797.77522541535,15726.1,0.0479,0.23945985821588717,79131.11754006543,-15726.1,0.0604,0.21234127277633025,70169.59894598354,0.0,0.0905,0.1523897652810069,50358.220865071446,0.0,330456.71257653576,0.05066360010861404
2018-12-01,-0.033,0.39466684769944715,126481.44864297664,0.0,0.057,0.26099134304175287,83641.59123984916,0.0,-0.085,0.20034287610148638,64205.18303557494,0.0,-0.0836,0.1439989331573137,46148.273600751476,0.0,320476.4965191522,-0.030201281068158337
2019-01-01,0.1279,0.4249452969118867,144180.13220941334,1349.15,-0.0215,0.23105991798012088,78396.56013319241,-3522.47,0.0243,0.19350000719766736,65652.81889933941,-109.88,0.0622,0.15049477791032514,51061.52988071822,1923.21,339291.04112266336,0.05870803259479218
2019-02-01,-0.0419,0.40965303402359954,138138.98466983892,0.0,0.0046,0.2335554990561023,78757.1843098051,0.0,0.0409,0.20265732347901214,68338.01919232239,0.0,0.0179,0.15413414344128606,51975.53126558308,0.0,337209.7194375495,-0.0061343254989200124
2019-03-01,-0.0018,0.39601941511263905,137890.3344974332,0.0,0.0303,0.23304325294166292,81143.5269943922,0.0,0.0659,0.20919991394009366,72841.49465709644,0.0,0.0835,0.16173741800560437,56315.48812625927,0.0,348190.8442751811,0.03256467475477187
2019-04-01,0.0211,0.39581529399858795,140799.82055532906,0.0,0.0045,0.22913650874405733,81508.67286586697,0.0,0.051,0.21521475071667667,76556.41088460835,0.0,0.0096,0.15983344654067802,56856.11681227136,0.0,355721.02111807576,0.021626579120912925
2019-05-01,0.0158,0.40131939395894595,143024.45772010327,0.0,0.0267,0.23481574921689158,83684.95443138562,0.0,-0.0569,0.20259053319325396,72200.35110527414,0.0,0.0109,0.1612743236309086,57475.848485525115,0.0,356385.6117422881,0.0018682916801584515
2019-06-01,0.0069,0.3998590966290861,144011.32647837198,0.0,0.0356,0.24062999141644575,86664.13880914294,0.0,0.0253,0.2055420088300169,74027.01998823757,0.0,-0.0352,0.15396890312445133,55452.698618834635,0.0,360155.1838945871,0.01057722878841938
2019-07-01,0.0104,0.4017753181335932,145509.04427374704,0.0,-0.0051,0.2380740840050261,86222.15170121631,0.0,0.0057,0.20556633000879654,74448.97400217052,0.0,0.0096,0.15458426785258425,55985.044525575446,0.0,362165.2145027093,0.005581012569044308
2019-08-01,0.0128,0.37434598253278356,147371.560040451,0.0,0.1837,0.2592507371896502,102061.16096872975,0.0,0.0797,0.2041838150899423,80382.55723014352,0.0,0.1407,0.1622194651876239,63862.14029032391,0.0,393677.4185296482,0.08701057629239317
2019-09-01,0.0256,0.38187884064521554,151144.27197748655,0.0,-0.0337,0.24917610112627278,98621.69984408356,0.0,0.015,0.20613975853635386,81588.29558859568,0.0,0.009,0.1628052996921579,64436.89955293682,0.0,395791.1669631026,0.005369239722585739
2019-10-01,0.0151,0.3904904971827661,153426.5504843466,0.0,-0.0148,0.24729016003811408,97162.09868639112,0.0,-0.0215,0.20318827313092117,79834.14723344088,0.0,-0.0303,0.15903106964819863,62484.461496482836,0.0,392907.25790066144,-0.0072864411921299554
2019-11-01,0.0002,0.3801209977410939,153457.23579444346,0.0,0.0164,0.2446222930110385,98755.55710484793,0.0,0.0862,0.21479935779433879,86715.85072496347,0.0,0.0367,0.16045735145352885,64777.64123340376,0.0,403706.2848576586,0.027484926124035747
2019-12-01,0.0717,0.4009721359126843,164460.11960090505,0.0,-0.0057,0.23940464636125364,98192.6504293503,0.0,-0.0134,0.20858985990946272,85553.85832524896,0.0,-0.0437,0.15103335781659918,61946.85831150402,0.0,410153.4866670084,0.01597003081491022
2020-01-01,-0.0264,0.37553217798561284,159730.17865144115,-398.72,0.1061,0.26664962803315667,113417.69153190436,4345.72,0.0539,0.2032525448138997,86452.15296497988,-3523.16,0.0686,0.15456564916733076,65743.49736767319,-423.84,425343.5205159986,0.037034998708477485
2020-02-01,-0.0731,0.3558672516634041,148053.9025920208,0.0,0.0547,0.28752652417254687,119621.63925869954,0.0,-0.0315,0.20125357465749402,83728.91014658302,0.0,-0.0169,0.15535264950655497,64632.43226215951,0.0,416036.8842594629,-0.021880282189900346
2020-03-01,-0.289,0.2716809328102957,105266.3247429268,0.0,0.1499,0.35500913058591843,137552.92298357858,0.0,0.0128,0.2188612273464251,84800.64019645928,0.0,-0.0741,0.15444870925736073,59843.16903153349,0.0,387463.05695449817,-0.06868099533007876
2020-04-01,0.0756,0.3891591070462615,166702.10773349207,49718.9,0.099,0.2253442985731815,96529.59125895286,-49718.9,0.1575,0.2291428117385482,98156.74102740161,0.0,0.1192,0.15635378264200886,66976.47478009228,0.0,428364.9147999388,0.10556324560832642
2020-05-01,0.1165,0.40510889270560857,186122.9032844439,0.0,0.0396,0.21842316526144304,100352.1630728074,0.0,0.0589,0.22622835481707787,103938.17307391558,0.0,0.0306,0.15023958721587052,69025.9549083631,0.0,459439.19433952996,0.07254160755463346
2020-06-01,0.0575,0.41347183415746325,196824.9702232994,0.0,0.0302,0.2171770950875489,103382.79839760618,0.0,0.0182,0.22231763194829174,105829.84782386084,0.0,0.014,0.14703343880669612,69992.31827708018,0.0,476029.9347218466,0.03611085120016111
2020-07-01,0.079,0.427049379174943,212374.14287094006,0.0,0.0569,0.21971445863915648,109265.27962642997,0.0,0.0062,0.21412577131870497,106485.99288036878,0.0,-0.0116,0.13911039086719554,69180.40738506605,0.0,497305.82276280486,0.04469443303684284
2020-08-01,-0.0417,0.39973220298306283,203518.14111322188,0.0,0.0416,0.2235368684318156,113810.71525888945,0.0,0.1189,0.23401827205344114,119147.17743384463,0.0,0.0503,0.14271265653168042,72660.18187653487,0.0,509136.21568249085,0.023788969238207835
2020-09-01,-0.0305,0.39124108155501053,197310.83780926862,0.0,0.0017,0.22605511411397886,114004.19347482956,0.0,0.0042,0.2372452279841855,119647.59557906678,0.0,0.0096,0.1454585763468251,73357.7196225496,0.0,504320.34648571454,-0.009458901269320807
2020-10-01,-0.0036,0.38891553884411456,196600.51879315526,0.0,0.0221,0.23050738861503914,116523.6861506233,0.0,-0.0023,0.23614273212542464,119372.40610923493,0.0,-0.0047,0.14443434041542155,73012.93834032361,0.0,505509.54939333716,0.0023580307951274193
2020-11-01,0.1447,0.4300515551639402,225048.61386252483,0.0,-0.1251,0.19481249635571743,101946.57301318033,0.0,0.0242,0.23363230805863688,122261.21833707842,0.0,0.0142,0.14150364042170543,74049.7220647562,0.0,523306.1272775398,0.035205225906336235
2020-12-01,0.0843,0.4468657742305122,244020.21201113568,0.0,0.0389,0.1939535220590748,105912.29470339304,0.0,0.0087,0.22584060728447883,123324.890936611,0.0,-0.0167,0.1333400964259343,72813.09170627478,0.0,546070.4893574144,0.043501042493625075
2021-01-01,-0.0341,0.38429633284129455,210979.80032255594,-25592.01,0.019,0.2533892992991674,139111.4595727575,30605.33,0.0356,0.2060137084787065,113102.12292995435,-14110.79,0.0476,0.15630065938083162,85809.51491949345,9097.48,549002.8977447612,0.00537001805535664
2021-02-01,-0.0518,0.36991872583719204,200051.04666584753,0.0,-0.0466,0.24524690959455145,132628.865556667,0.0,0.0427,0.21806984697459758,117931.5835790634,0.0,0.051,0.1667645175936588,90185.80018038761,0.0,540797.2959819656,-0.014946372408056963
2021-03-01,0.0944,0.37613373664011107,218935.86547110355,0.0,0.0286,0.23437428003993377,136422.05111158767,0.0,0.088,0.22043695421572054,128309.56293402099,0.0,0.0911,0.16905502910423448,98401.72657682092,0.0,582069.2060935332,0.07631678341998205
2021-04-01,-0.0171,0.37830744888805645,215192.06217154767,0.0,-0.0422,0.22970902203487822,130665.04055467868,0.0,-0.027,0.21947775597540076,124845.20473480242,0.0,-0.0028,0.1725057731016646,98126.20174240581,0.0,568828.5092034346,-0.022747633359547548
2021-05-01,0.0742,0.39213974021587,231159.31318467652,0.0,0.056,0.23407379004648074,137982.2828257407,0.0,-0.0129,0.20905592425746336,123234.70159372347,0.0,-0.0104,0.16473054548018568,97105.68924428479,0.0,589481.9868484256,0.03630879484910721
2021-06-01,-0.0147,0.40535605568422794,227761.27128086178,0.0,-0.1202,0.21605487527603595,121396.81243008666,0.0,-0.0333,0.21202229130346392,119130.98603065248,0.0,-0.0362,0.1665667777362722,93590.46329364167,0.0,561879.5330352426,-0.04682493176891678
2021-07-01,-0.054,0.37919362469329687,215462.16263169525,0.0,0.051,0.22454325392708327,127588.04986402109,0.0,0.0488,0.2198909864051699,124944.57814894832,0.0,0.0708,0.17637213497444992,100216.6680948315,0.0,568211.4587394962,0.011269187311466755
2021-08-01,-0.007,0.3690891761480603,213953.92749327337,0.0,0.0198,0.22445849844345522,130114.29325132871,0.0,0.0498,0.2262741956305514,131166.81814076594,0.0,0.0422,0.18017812977793307,104445.81148843339,0.0,579680.8503738014,0.020185076273802283
2021-09-01,-0.0779,0.3512269707387938,197286.91654154737,0.0,0.0118,0.2343739044537895,131649.6419116944,0.0,-0.0051,0.23232341732083495,130497.86736824804,0.0,-0.0208,0.18207570748658183,102273.33860947398,0.0,561707.7644309638,-0.03100514003739796
2021-10-01,-0.0486,0.31990716438721234,187698.77239762817,0.0,0.0583,0.2374603001246738,139324.81603514618,0.0,0.1147,0.24792707093693858,145465.9727553861,0.0,0.117,0.19470546455117532,114239.31922678243,0.0,586728.8804149429,0.04454472159438039
2021-11-01,-0.0194,0.3198070820413222,184057.4162131142,0.0,-0.0131,0.23891113030514172,137499.66094508578,0.0,-0.0165,0.24858249087639692,143065.7842049222,0.0,-0.0292,0.19269929677713915,110903.5311053604,0.0,575526.3924684826,-0.019093125156098845
2021-12-01,-0.0366,0.3021529651123785,177320.91477971422,0.0,0.0259,0.24036628675809116,141060.9021635635,0.0,0.0383,0.25311945756096027,148545.20373997072,0.0,0.0814,0.20436129056857005,119931.07853733673,0.0,586858.0992205852,0.01968929123041585
2022-01-01,0.0852,0.4404667697364353,254743.36923494586,57422.33,-0.0538,0.24003044910385213,138821.29033316378,5653.63,-0.0873,0.18522577652173342,107125.08098747129,-31173.58,-0.1178,0.13427700463797926,77658.92667163846,-31902.37,578348.6672272193,-0.014499982201263584
2022-02-01,0.0005,0.4482116948319053,254870.74091956334,0.0,0.0219,0.24947537181006565,141861.47659146006,0.0,-0.0683,0.17552155643049785,99808.437956027,0.0,-0.0716,0.12679137692753117,72098.54752194915,0.0,568639.2029889995,-0.016788253848270984
2022-03-01,0.0623,0.4752633724328656,270749.18807885214,0.0,-0.0625,0.2334548683053011,132995.1343044938,0.0,-0.0429,0.16768405103851086,95526.65596771345,0.0,-0.0234,0.12359770822332247,70411.44150993554,0.0,569682.4198609949,0.0018345848589260694
2022-04-01,-0.1028,0.4516727578839669,242916.17154434614,0.0,0.0135,0.2506264917531321,134790.56861760447,0.0,-0.0558,0.1677088730423637,90196.26856471504,0.0,-0.0071,0.12999187732053724,69911.52027521499,0.0,537814.5290018807,-0.05593974774031141
2022-05-01,0.0354,0.47619183152087163,251515.404017016,0.0,-0.0674,0.23799743109138805,125705.68429277792,0.0,-0.0374,0.16438106175341305,86822.92812039469,0.0,-0.0826,0.12142967563432733,64136.828700482234,0.0,528180.8451306708,-0.017912650833529553
2022-06-01,-0.1529,0.42703175820995665,213058.69874281425,0.0,0.0728,0.2702928675113556,134857.05810929215,0.0,-0.0013,0.1737922407051921,86710.05831383818,0.0,0.0026,0.12888313357349557,64303.58445510349,0.0,498929.3996210481,-0.05538149627971822
2022-07-01,0.0598,0.432501414175255,225799.60892763454,0.0,-0.0229,0.25239284615845053,131768.83147858936,0.0,0.0915,0.18128320252004623,94644.02864955437,0.0,0.0865,0.13382253714624834,69865.84451046993,0.0,522078.31356624817,0.04639717355357753
2022-08-01,0.0394,0.4553984452484742,234696.11351938333,0.0,-0.0422,0.2448911964498128,126208.18679019289,0.0,-0.0537,0.1737831656500402,89561.6443110733,0.0,-0.0711,0.12592719265167274,64898.38296577553,0.0,515364.32758642506,-0.01286011275580623
2022-09-01,0.0228,0.4160844817746255,213691.44949162527,-25768.22,0.0226,0.3026051635099511,155411.07358365125,25768.22,-0.0449,0.1665579156281806,85540.3264815061,0.0,-0.0919,0.11475243908724277,58934.221571220754,0.0,513577.0711280034,-0.0034679475523495817
2022-10-01,0.0819,0.4348917316151344,231192.77920498938,0.0,-0.0353,0.28202078952593657,149925.06268614836,0.0,0.0596,0.1704981763362998,90638.52993980386,0.0,0.0156,0.11258930252262923,59853.5954277318,0.0,531609.9672586734,0.035112346606640976
2022-11-01,-0.0412,0.45913934724048583,247153.0201017438,26580.5,0.0774,0.24687412374269488,132891.43183805625,-26580.5,0.0485,0.17654681158174426,95034.49864188435,0.0,0.0562,0.11743971743507498,63217.36749077033,0.0,538296.3180724548,0.01257754975562353
2022-12-01,-0.1087,0.4346440235175585,220287.48681668425,0.0,0.0342,0.2711723459507748,137436.31880691778,0.0,-0.056,0.1770097408702157,89712.56671793883,0.0,-0.0606,0.11717388966145101,59386.39502082965,0.0,506822.7673623705,-0.0584688203381839
2023-01-01,0.0499,0.4031312921146622,212845.2892468368,-17558.38,0.0239,0.2457175209392701,129733.95476940312,-10730.63,0.0276,0.19728435490742774,104162.20820735393,11651.98,0.0686,0.15386683203863993,81238.62129125856,16637.02,527980.0735148524,0.04174497973441427
2023-02-01,-0.0863,0.38874483283618627,194476.74078483478,0.0,-0.037,0.2497335588579336,124933.79844293521,0.0,-0.01,0.20613053701673148,103120.5861252804,0.0,-0.0431,0.15539107128914864,77737.23671360532,0.0,500268.3620666557,-0.05248628279418799
2023-03-01,-0.0166,0.3814160796168149,191248.42688780653,0.0,0.0555,0.26299004436679685,131867.62425651812,0.0,0.0138,0.20849650824461252,104543.65021380928,0.0,-0.0512,0.1470973677717757,73757.09019386873,0.0,501416.79155200266,0.0022956268523610657
2023-04-01,0.0088,0.38657056650310956,192931.41304441923,0.0,-0.0125,0.26091624811257896,130219.27895331164,0.0,-0.0086,0.20766935446991494,103644.57482197051,0.0,-0.0199,0.14484383091439662,72289.32409901074,0.0,499084.5909187121,-0.0046512216435190545
